comment_id,author,comment,likes,published,video_id,parent_id,raw,clean_comment,lang,neg,neu,pos,compound,sentiment_vader
Ugzr_frcefs43RlAXVt4AaABAg,@acooke7574,"List here - you just have to produce an additional 100 pages of ESG garbage in your annual reports.

🤮",1,2025-10-24 10:40:16+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'List here - you just have to produce an additional 100 pages of ESG garbage in your annual reports.\n\n🤮', 'textOriginal': 'List here - you just have to produce an additional 100 pages of ESG garbage in your annual reports.\n\n🤮', 'authorDisplayName': '@acooke7574', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_n8FWOkhUCBFRoQwGrKMSKOXTKHkUNMXc0vQxd4XkM=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@acooke7574', 'authorChannelId': {'value': 'UCQ77KLZ8iFMPkZ98AeEn6FA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T10:40:16Z', 'updatedAt': '2025-10-24T10:40:16Z'}",List here - you just have to produce an additional 100 pages of ESG garbage in your annual reports. 🤮,en,0.0,1.0,0.0,0.0,Neutral
UgyixhMLrsaaDL9JiP54AaABAg,@evelanpatton,"When we see the greatest de-PRE$$-i-on that history has seen be:cause the artificial reality of the stock exchange pocket$ verses the REALITY of the CUSTOMERS’ POCKET, then possibility the scarcity narrative end & the Age of Abundant Eco-logically Sustain-able Local Re:source Management will balance out the Global Exchange. 🎉",0,2025-10-24 10:38:36+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'When we see the greatest de-PRE$$-i-on that history has seen be:cause the artificial reality of the stock exchange pocket$ verses the REALITY of the CUSTOMERS’ POCKET, then possibility the scarcity narrative end & the Age of Abundant Eco-logically Sustain-able Local Re:source Management will balance out the Global Exchange. 🎉', 'textOriginal': 'When we see the greatest de-PRE$$-i-on that history has seen be:cause the artificial reality of the stock exchange pocket$ verses the REALITY of the CUSTOMERS’ POCKET, then possibility the scarcity narrative end & the Age of Abundant Eco-logically Sustain-able Local Re:source Management will balance out the Global Exchange. 🎉', 'authorDisplayName': '@evelanpatton', 'authorProfileImageUrl': 'https://yt3.ggpht.com/lLv7iyhn0K2tr4o6OGrvgBFyPyhsgzumnbBczStehcCADmfqC3iCqPD4iazg75v4AHgdirokhg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@evelanpatton', 'authorChannelId': {'value': 'UCy35Pmg3s5iZySAcf7Bu2EA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T10:38:36Z', 'updatedAt': '2025-10-24T10:38:36Z'}","When we see the greatest de-PRE$$-i-on that history has seen be:cause the artificial reality of the stock exchange pocket$ verses the REALITY of the CUSTOMERS’ POCKET, then possibility the scarcity narrative end & the Age of Abundant Eco-logically Sustain-able Local Re:source Management will balance out the Global Exchange. 🎉",en,0.0,0.874,0.126,0.7845,Positive
UgzPr_T906WWaMbxi654AaABAg,@ankitmurarka4555,Who looted india is now going to looted yayy.,0,2025-10-24 10:12:00+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Who looted india is now going to looted yayy.', 'textOriginal': 'Who looted india is now going to looted yayy.', 'authorDisplayName': '@ankitmurarka4555', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mxJWeVuiAJQqQyho4Gwz_o8iEc3LGk4R79htoiTANIT-M=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@ankitmurarka4555', 'authorChannelId': {'value': 'UCPAFF51Yw3CoaBdPUdCv2Kg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T10:12:00Z', 'updatedAt': '2025-10-24T10:12:00Z'}",Who looted india is now going to looted yayy.,en,0.0,1.0,0.0,0.0,Neutral
UgzXUzXxBkiTEXJdsex4AaABAg,@Windsong323,"UK thought it still had the colonial empire .
Realistically, it caters to only the Brit’s market and it is small.
You want to go global…..go to New York, HK or Berlin.
Berlin caters to the EU market. 
It is only natural. 
As time goes on….London will get smaller and smaller.
Sigh…..",0,2025-10-24 10:06:13+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'UK thought it still had the colonial empire .\nRealistically, it caters to only the Brit’s market and it is small.\nYou want to go global…..go to New York, HK or Berlin.\nBerlin caters to the EU market. \nIt is only natural. \nAs time goes on….London will get smaller and smaller.\nSigh…..', 'textOriginal': 'UK thought it still had the colonial empire .\nRealistically, it caters to only the Brit’s market and it is small.\nYou want to go global…..go to New York, HK or Berlin.\nBerlin caters to the EU market. \nIt is only natural. \nAs time goes on….London will get smaller and smaller.\nSigh…..', 'authorDisplayName': '@Windsong323', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mzksONrz3OSuVyyUUITS-9yLU_QutU4tCOAyRp5DM_vrG8UFaU5FJrp_beNznUEi3uUg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Windsong323', 'authorChannelId': {'value': 'UC2_2xaDoXvyEbeURe1A-F1g'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T10:06:13Z', 'updatedAt': '2025-10-24T10:06:13Z'}","UK thought it still had the colonial empire . Realistically, it caters to only the Brit’s market and it is small. You want to go global…..go to New York, HK or Berlin. Berlin caters to the EU market. It is only natural. As time goes on….London will get smaller and smaller. Sigh…..",en,0.0,0.929,0.071,0.4215,Positive
UgxxgNLz3qCWpiSJeHl4AaABAg,@TheRetiredEmployee,"Almost everyone say US is ""falling"" but money keeps going to US. Only fools listen to media.",12,2025-10-24 09:54:55+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Almost everyone say US is ""falling"" but money keeps going to US. Only fools listen to media.', 'textOriginal': 'Almost everyone say US is ""falling"" but money keeps going to US. Only fools listen to media.', 'authorDisplayName': '@TheRetiredEmployee', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mB0AEzuPBnHUnbJ05Kn6OFC0GWil99rk2mq0C8tMcOp8jSTPBxtIYFzdnOER1R9KYpvA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@TheRetiredEmployee', 'authorChannelId': {'value': 'UCtewQKTAfzE1D0LlxD4WndQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 12, 'publishedAt': '2025-10-24T09:54:55Z', 'updatedAt': '2025-10-24T09:54:55Z'}","Almost everyone say US is ""falling"" but money keeps going to US. Only fools listen to media.",en,0.272,0.728,0.0,-0.6808,Negative
UgxxgNLz3qCWpiSJeHl4AaABAg.AOeWfPjAGZRAOedPvBcDGd,@glostergloster6945,"Yep its called a bubble. Exactly the same thing happened to the US in 1929. Winston Churchill even invested a tonne of money in the Dow in 1929, he lost most of it.",0,2025-10-24 11:02:36+00:00,iUlW_oAVlAc,UgxxgNLz3qCWpiSJeHl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Yep its called a bubble. Exactly the same thing happened to the US in 1929. Winston Churchill even invested a tonne of money in the Dow in 1929, he lost most of it.', 'textOriginal': 'Yep its called a bubble. Exactly the same thing happened to the US in 1929. Winston Churchill even invested a tonne of money in the Dow in 1929, he lost most of it.', 'parentId': 'UgxxgNLz3qCWpiSJeHl4AaABAg', 'authorDisplayName': '@glostergloster6945', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kOPmXnmyTqIC0J6D76wLOANE2FNrXWcRFyplfb4TYWCQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@glostergloster6945', 'authorChannelId': {'value': 'UCZta8T4MtEoFEGUArTVMvUA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T11:02:36Z', 'updatedAt': '2025-10-24T11:02:36Z'}","Yep its called a bubble. Exactly the same thing happened to the US in 1929. Winston Churchill even invested a tonne of money in the Dow in 1929, he lost most of it.",en,0.065,0.873,0.062,-0.0258,Neutral
UgxxgNLz3qCWpiSJeHl4AaABAg.AOeWfPjAGZRAOeh6QraeGX,@Aniket-wo7ji,"US is not ""falling"" other countries are catching up (China) so the world isn't dependent on USA  as much as it used to.",4,2025-10-24 11:34:51+00:00,iUlW_oAVlAc,UgxxgNLz3qCWpiSJeHl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'US is not ""falling"" other countries are catching up (China) so the world isn\'t dependent on USA  as much as it used to.', 'textOriginal': 'US is not ""falling"" other countries are catching up (China) so the world isn\'t dependent on USA  as much as it used to.', 'parentId': 'UgxxgNLz3qCWpiSJeHl4AaABAg', 'authorDisplayName': '@Aniket-wo7ji', 'authorProfileImageUrl': 'https://yt3.ggpht.com/O2utiNVq3aTgOqUhiFsW55Ne_CKuvrsLfKFizVsMFEtZtITpTSjCk9P0E47wedbKeNOvw-9GuQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Aniket-wo7ji', 'authorChannelId': {'value': 'UCdpgYiyLySAvh99snjI2ZLw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 4, 'publishedAt': '2025-10-24T11:34:51Z', 'updatedAt': '2025-10-24T11:34:51Z'}","US is not ""falling"" other countries are catching up (China) so the world isn't dependent on USA as much as it used to.",en,0.0,0.938,0.062,0.1139,Positive
UgxxgNLz3qCWpiSJeHl4AaABAg.AOeWfPjAGZRAOeh8w5kljs,@GonzoTehGreat,"The US economy is not the US stock market. The US economy is in a long and gradual decline as inequality continues increasing. Meanwhile, the stock market is booming because all the money that's being accumulated by the top 10% is being invested there...",2,2025-10-24 11:35:12+00:00,iUlW_oAVlAc,UgxxgNLz3qCWpiSJeHl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""The US economy is not the US stock market. The US economy is in a long and gradual decline as inequality continues increasing. Meanwhile, the stock market is booming because all the money that's being accumulated by the top 10% is being invested there..."", 'textOriginal': ""The US economy is not the US stock market. The US economy is in a long and gradual decline as inequality continues increasing. Meanwhile, the stock market is booming because all the money that's being accumulated by the top 10% is being invested there..."", 'parentId': 'UgxxgNLz3qCWpiSJeHl4AaABAg', 'authorDisplayName': '@GonzoTehGreat', 'authorProfileImageUrl': 'https://yt3.ggpht.com/AJG_zgJvuRl0JX9NGSrUpPcXk8QuYEc-Z0KRU2sCah_uhDuhb6OqAa62CVDMFqickSfLbGDV9pA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@GonzoTehGreat', 'authorChannelId': {'value': 'UCpY_gek7bnmdhW45SEgCbYA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2025-10-24T11:35:12Z', 'updatedAt': '2025-10-24T11:35:12Z'}","The US economy is not the US stock market. The US economy is in a long and gradual decline as inequality continues increasing. Meanwhile, the stock market is booming because all the money that's being accumulated by the top 10% is being invested there...",en,0.0,0.96,0.04,0.2023,Positive
UgxxgNLz3qCWpiSJeHl4AaABAg.AOeWfPjAGZRAOes6dDTHlH,@TheRetiredEmployee,@GonzoTehGreat You just agree with me is it not? Top 10% goes where nice things are? where money is safe? where is good to be? What the heck are you talking about? Go to your poor street if that is what you are looking for.,1,2025-10-24 13:11:00+00:00,iUlW_oAVlAc,UgxxgNLz3qCWpiSJeHl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': '@GonzoTehGreat You just agree with me is it not? Top 10% goes where nice things are? where money is safe? where is good to be? What the heck are you talking about? Go to your poor street if that is what you are looking for.', 'textOriginal': '@GonzoTehGreat You just agree with me is it not? Top 10% goes where nice things are? where money is safe? where is good to be? What the heck are you talking about? Go to your poor street if that is what you are looking for.', 'parentId': 'UgxxgNLz3qCWpiSJeHl4AaABAg', 'authorDisplayName': '@TheRetiredEmployee', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mB0AEzuPBnHUnbJ05Kn6OFC0GWil99rk2mq0C8tMcOp8jSTPBxtIYFzdnOER1R9KYpvA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@TheRetiredEmployee', 'authorChannelId': {'value': 'UCtewQKTAfzE1D0LlxD4WndQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T13:11:00Z', 'updatedAt': '2025-10-24T13:11:00Z'}",@GonzoTehGreat You just agree with me is it not? Top 10% goes where nice things are? where money is safe? where is good to be? What the heck are you talking about? Go to your poor street if that is what you are looking for.,en,0.084,0.7,0.216,0.811,Positive
UgxxgNLz3qCWpiSJeHl4AaABAg.AOeWfPjAGZRAOesHp73gUd,@TheRetiredEmployee,"@Aniket-wo7ji Really? By what matrix? Gut feeling? Or the number of battle tested always ready troopers? Your ""China"" has zero experience in combat just so if you didnt know.",0,2025-10-24 13:12:32+00:00,iUlW_oAVlAc,UgxxgNLz3qCWpiSJeHl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': '@Aniket-wo7ji Really? By what matrix? Gut feeling? Or the number of battle tested always ready troopers? Your ""China"" has zero experience in combat just so if you didnt know.', 'textOriginal': '@Aniket-wo7ji Really? By what matrix? Gut feeling? Or the number of battle tested always ready troopers? Your ""China"" has zero experience in combat just so if you didnt know.', 'parentId': 'UgxxgNLz3qCWpiSJeHl4AaABAg', 'authorDisplayName': '@TheRetiredEmployee', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mB0AEzuPBnHUnbJ05Kn6OFC0GWil99rk2mq0C8tMcOp8jSTPBxtIYFzdnOER1R9KYpvA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@TheRetiredEmployee', 'authorChannelId': {'value': 'UCtewQKTAfzE1D0LlxD4WndQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T13:12:32Z', 'updatedAt': '2025-10-24T13:12:32Z'}","@Aniket-wo7ji Really? By what matrix? Gut feeling? Or the number of battle tested always ready troopers? Your ""China"" has zero experience in combat just so if you didnt know.",en,0.142,0.681,0.178,-0.3939,Negative
UgykcnwAmQLEDkxPxs94AaABAg,@ChizKake,"once a symbol of global finance, has clearly lost some of its shine. With companies choosing to list elsewhere for better valuations and strongr investor interest its a wakeup call the city needs real reform and fresh energy to bring bak its edge as a worldclass listing destination",1,2025-10-24 09:47:04+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'once a symbol of global finance, has clearly lost some of its shine. With companies choosing to list elsewhere for better valuations and strongr investor interest its a wakeup call the city needs real reform and fresh energy to bring bak its edge as a worldclass listing destination', 'textOriginal': 'once a symbol of global finance, has clearly lost some of its shine. With companies choosing to list elsewhere for better valuations and strongr investor interest its a wakeup call the city needs real reform and fresh energy to bring bak its edge as a worldclass listing destination', 'authorDisplayName': '@ChizKake', 'authorProfileImageUrl': 'https://yt3.ggpht.com/NU9AmcO1BnvNjRXLri-mQQjqFH_G6emAeiZYRfeYmSvMJ2fFvWp7iGjGEjlQif9aKyhqYhSSFw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@ChizKake', 'authorChannelId': {'value': 'UC0UcdmFk58DLZdsbsosfm6g'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T09:47:04Z', 'updatedAt': '2025-10-24T09:47:04Z'}","once a symbol of global finance, has clearly lost some of its shine. With companies choosing to list elsewhere for better valuations and strongr investor interest its a wakeup call the city needs real reform and fresh energy to bring bak its edge as a worldclass listing destination",en,0.04,0.733,0.227,0.8658,Positive
UgxVb1V1v-HFEyO5AoR4AaABAg,@deniss2786,It looks like Russia sanctions have worked.,1,2025-10-24 09:37:13+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'It looks like Russia sanctions have worked.', 'textOriginal': 'It looks like Russia sanctions have worked.', 'authorDisplayName': '@deniss2786', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_n1TUuXPrf9CeMKo5uf0C3o2BhKFtk7yQOaz-vMO9QTrpE=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@deniss2786', 'authorChannelId': {'value': 'UCY9SLMuIpsUdvntdjBslxTA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T09:37:13Z', 'updatedAt': '2025-10-24T09:37:13Z'}",It looks like Russia sanctions have worked.,en,0.0,0.706,0.294,0.3612,Positive
UgyGyj14ft9wjPL_NWZ4AaABAg,@willcowan7678,"The 0.5% stamp duty is the main issue. Reduces liquidity, which reduces people being comfortable holding positions.

Housing market liquidity also suffers from stamp duty (but the 2nd order effects are different -- shit properties, high valuations, supply doesn't rotate so young people less likely to start families).",13,2025-10-24 09:33:32+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""The 0.5% stamp duty is the main issue. Reduces liquidity, which reduces people being comfortable holding positions.\n\nHousing market liquidity also suffers from stamp duty (but the 2nd order effects are different -- shit properties, high valuations, supply doesn't rotate so young people less likely to start families)."", 'textOriginal': ""The 0.5% stamp duty is the main issue. Reduces liquidity, which reduces people being comfortable holding positions.\n\nHousing market liquidity also suffers from stamp duty (but the 2nd order effects are different -- shit properties, high valuations, supply doesn't rotate so young people less likely to start families)."", 'authorDisplayName': '@willcowan7678', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nj4bKqLsII3MUhqn-DMpwmZbbcMQV_GklT51fJOKBT2w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@willcowan7678', 'authorChannelId': {'value': 'UCWkS5yqP6iVjqOnxdMYPB6Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 13, 'publishedAt': '2025-10-24T09:33:32Z', 'updatedAt': '2025-10-24T10:20:03Z'}","The 0.5% stamp duty is the main issue. Reduces liquidity, which reduces people being comfortable holding positions. Housing market liquidity also suffers from stamp duty (but the 2nd order effects are different -- shit properties, high valuations, supply doesn't rotate so young people less likely to start families).",en,0.128,0.832,0.04,-0.7003,Negative
UgzAMx7vKukKZPh3_sZ4AaABAg,@dannyreed2887,"IF your product and service offered to the public is ""moving money” rather than generating it to produce value…it produces a lot of excitement for people with money as it floats their yacht, but if you are not a yacht owner it takes a lot of time and a lot of work for very little money. Naturally, anyone in their right mind wants to own a yacht with a lot of money in it. Existence is futile.",0,2025-10-24 09:32:28+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'IF your product and service offered to the public is ""moving money” rather than generating it to produce value…it produces a lot of excitement for people with money as it floats their yacht, but if you are not a yacht owner it takes a lot of time and a lot of work for very little money. Naturally, anyone in their right mind wants to own a yacht with a lot of money in it. Existence is futile.', 'textOriginal': 'IF your product and service offered to the public is ""moving money” rather than generating it to produce value…it produces a lot of excitement for people with money as it floats their yacht, but if you are not a yacht owner it takes a lot of time and a lot of work for very little money. Naturally, anyone in their right mind wants to own a yacht with a lot of money in it. Existence is futile.', 'authorDisplayName': '@dannyreed2887', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kV4kp51fSm0wVv1tnXv44rdwChqtOWxHexzt_w-38WlK0=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@dannyreed2887', 'authorChannelId': {'value': 'UCJ9knzbQEGmF1Dxyox1Nvhw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T09:32:28Z', 'updatedAt': '2025-10-24T09:32:28Z'}","IF your product and service offered to the public is ""moving money” rather than generating it to produce value…it produces a lot of excitement for people with money as it floats their yacht, but if you are not a yacht owner it takes a lot of time and a lot of work for very little money. Naturally, anyone in their right mind wants to own a yacht with a lot of money in it. Existence is futile.",en,0.048,0.926,0.026,-0.4118,Negative
UgywU-8wvmoVHaY39814AaABAg,@AnjaliPayneeandy-j5f,"The demand and supply in the US and UK are different. UK has a more conservative approach too. Its people are very conservative too with a mindset that is very social class conscious. A bit stuck in time. I think the US has dealt with more high risk financial products and have the appropriate legislation for the financial and corporate landscape and for the introduction of any IT tools, methods or products being launched on the market.. The US is more prepared to deal with all that. It has the resources and the expertise. I remember checking precedents on debt restructuring and cross border insolvency in the UK and those in the US- The US has a much better opening on that and far more better techniques and principles on such issues compared to the UK because it is kind of new to the UK-all the precedents are very new and seem to be now being examined. If you compare from both US and UK regulatory and legislative systems in place to deal with the financial landscape, the US wins.",0,2025-10-24 09:26:48+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'The demand and supply in the US and UK are different. UK has a more conservative approach too. Its people are very conservative too with a mindset that is very social class conscious. A bit stuck in time. I think the US has dealt with more high risk financial products and have the appropriate legislation for the financial and corporate landscape and for the introduction of any IT tools, methods or products being launched on the market.. The US is more prepared to deal with all that. It has the resources and the expertise. I remember checking precedents on debt restructuring and cross border insolvency in the UK and those in the US- The US has a much better opening on that and far more better techniques and principles on such issues compared to the UK because it is kind of new to the UK-all the precedents are very new and seem to be now being examined. If you compare from both US and UK regulatory and legislative systems in place to deal with the financial landscape, the US wins.', 'textOriginal': 'The demand and supply in the US and UK are different. UK has a more conservative approach too. Its people are very conservative too with a mindset that is very social class conscious. A bit stuck in time. I think the US has dealt with more high risk financial products and have the appropriate legislation for the financial and corporate landscape and for the introduction of any IT tools, methods or products being launched on the market.. The US is more prepared to deal with all that. It has the resources and the expertise. I remember checking precedents on debt restructuring and cross border insolvency in the UK and those in the US- The US has a much better opening on that and far more better techniques and principles on such issues compared to the UK because it is kind of new to the UK-all the precedents are very new and seem to be now being examined. If you compare from both US and UK regulatory and legislative systems in place to deal with the financial landscape, the US wins.', 'authorDisplayName': '@AnjaliPayneeandy-j5f', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@AnjaliPayneeandy-j5f', 'authorChannelId': {'value': 'UC2SnYuO6zDHyAZMTMP-GsSQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T09:26:48Z', 'updatedAt': '2025-10-24T09:26:48Z'}","The demand and supply in the US and UK are different. UK has a more conservative approach too. Its people are very conservative too with a mindset that is very social class conscious. A bit stuck in time. I think the US has dealt with more high risk financial products and have the appropriate legislation for the financial and corporate landscape and for the introduction of any IT tools, methods or products being launched on the market.. The US is more prepared to deal with all that. It has the resources and the expertise. I remember checking precedents on debt restructuring and cross border insolvency in the UK and those in the US- The US has a much better opening on that and far more better techniques and principles on such issues compared to the UK because it is kind of new to the UK-all the precedents are very new and seem to be now being examined. If you compare from both US and UK regulatory and legislative systems in place to deal with the financial landscape, the US wins.",en,0.043,0.887,0.07,0.7276,Positive
UgykS4vXx49yS1QVJMN4AaABAg,@raquetdude,"Capital naturally accumulates and pools.
How are economists not surprised.
The majority of major tech companies are rent seekers and negatively harm capitalism as a system.",2,2025-10-24 09:26:46+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Capital naturally accumulates and pools.\nHow are economists not surprised.\nThe majority of major tech companies are rent seekers and negatively harm capitalism as a system.', 'textOriginal': 'Capital naturally accumulates and pools.\nHow are economists not surprised.\nThe majority of major tech companies are rent seekers and negatively harm capitalism as a system.', 'authorDisplayName': '@raquetdude', 'authorProfileImageUrl': 'https://yt3.ggpht.com/vxv2lV89lZNRx4rDxGSx4aozO9aGe5328trniwUYyymODDeRBpnwJD1eTMcNRfa3g2-k3ZBt8w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@raquetdude', 'authorChannelId': {'value': 'UCSPbjHHVEBz1LOzJTJC67wg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2025-10-24T09:26:46Z', 'updatedAt': '2025-10-24T09:27:01Z'}",Capital naturally accumulates and pools. How are economists not surprised. The majority of major tech companies are rent seekers and negatively harm capitalism as a system.,en,0.177,0.823,0.0,-0.6329,Negative
UgzoEQf2OkarQSgQ7c14AaABAg,@dhavaljoshi5137,Even Unilever is listing Magnum Ice cream in Amsterdam along with London,1,2025-10-24 09:19:09+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Even Unilever is listing Magnum Ice cream in Amsterdam along with London', 'textOriginal': 'Even Unilever is listing Magnum Ice cream in Amsterdam along with London', 'authorDisplayName': '@dhavaljoshi5137', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_lbL1YwhehRGzDue2tLPvFlAyfW29OQjBOV8KovBjaJx4Y=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@dhavaljoshi5137', 'authorChannelId': {'value': 'UC7FwlMMvCsUDb2gf8ZVi8Ow'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T09:19:09Z', 'updatedAt': '2025-10-24T09:19:09Z'}",Even Unilever is listing Magnum Ice cream in Amsterdam along with London,en,0.0,1.0,0.0,0.0,Neutral
